CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance,CustomerCity,CustomerStateCode,CustomerState,CustomerCountry
12497,Ashlee,Kumar,"Kumar, Ashlee",1963-09-22,M,F,40000,1,0,Bachelors,Skilled Manual,1,0,Pflugstr 2464,2008-01-02,0-1 Miles,Saarbrücken,SL,Saarland,Germany
12498,Eduardo,Diaz,"Diaz, Eduardo",1963-04-20,M,M,40000,1,0,Bachelors,Skilled Manual,1,0,Werftstr 54,2007-12-31,0-1 Miles,Hamburg,HH,Hamburg,Germany
12499,Heather,Wang,"Wang, Heather",1978-08-04,S,F,20000,0,0,High School,Manual,0,1,Knaackstr 756,2007-03-17,2-5 Miles,München,HH,Hamburg,Germany
12500,Kathleen,Vazquez,"Vazquez, Kathleen",1979-02-13,S,F,30000,3,3,Partial College,Clerical,1,1,Alderweg 7247,2007-03-05,0-1 Miles,Offenbach,SL,Saarland,Germany
12501,Cory,Sai,"Sai, Cory",1979-09-13,S,M,30000,3,3,Partial College,Clerical,1,1,Am Gallberg 65,2007-04-01,0-1 Miles,Solingen,NW,Nordrhein-Westfalen,Germany
12502,Darren,Sanchez,"Sanchez, Darren",1979-11-18,S,M,30000,3,3,Partial College,Clerical,1,2,7444 Margo Drive,2007-08-07,0-1 Miles,Oxon,ENG,England,United Kingdom
12503,Casey,Shen,"Shen, Casey",1979-08-20,S,F,30000,3,3,Partial College,Clerical,1,2,7709 Redhead Way,2007-08-19,0-1 Miles,York,ENG,England,United Kingdom
12504,Arthur,Gutierrez,"Gutierrez, Arthur",1963-02-20,M,M,40000,1,0,Bachelors,Skilled Manual,1,0,3859 Argyll Ave,2007-10-27,0-1 Miles,Gloucestershire,ENG,England,United Kingdom
12505,Dalton,Martin,"Martin, Dalton",1963-02-03,M,M,40000,1,0,Bachelors,Skilled Manual,1,0,7158 Waterview Place,2007-09-02,0-1 Miles,Stoke-on-Trent,ENG,England,United Kingdom
12506,Preston,Sanchez,"Sanchez, Preston",1963-07-02,M,M,40000,1,0,Bachelors,Skilled Manual,1,0,2823 Pheasant Court,2007-08-15,0-1 Miles,West Sussex,ENG,England,United Kingdom
12507,Ian,Bell,"Bell, Ian",1962-09-26,M,M,30000,1,0,Partial College,Clerical,1,1,Karl Liebknecht str 466,2007-10-13,0-1 Miles,Solingen,NW,Nordrhein-Westfalen,Germany
12508,Nichole,Anand,"Anand, Nichole",1962-08-01,M,F,40000,1,0,Bachelors,Skilled Manual,1,0,2988 Buckingham Dr.,2007-12-02,0-1 Miles,Bury,ENG,England,United Kingdom
12509,Marc,Ferrier,"Ferrier, Marc",1962-02-19,M,M,40000,1,0,Bachelors,Skilled Manual,1,0,"11, rue Saint Denis",2007-08-25,0-1 Miles,Drancy,93,Seine Saint Denis,France
12510,Roberto,Sanz,"Sanz, Roberto",1962-11-20,M,M,40000,1,0,Bachelors,Skilled Manual,1,1,"1, rue de Courtaboeuf",2006-02-27,0-1 Miles,Lieusaint,77,Seine et Marne,France
12511,Grant,Chander,"Chander, Grant",1978-03-17,S,M,30000,3,3,Partial College,Clerical,1,2,"35, avenue des Laurentides",2007-12-30,0-1 Miles,Paris,75,Seine (Paris),France
12512,Carolyn,Gomez,"Gomez, Carolyn",1978-05-22,M,F,30000,3,3,Partial College,Clerical,0,2,Wasserstr 63,2007-09-24,0-1 Miles,Berlin,SL,Saarland,Germany
12513,Austin,Thompson,"Thompson, Austin",1978-03-20,S,M,30000,4,4,Partial College,Clerical,1,3,2754 Stanbridge Ct.,2007-12-19,0-1 Miles,Stoke-on-Trent,ENG,England,United Kingdom
12514,Lacey,Becker,"Becker, Lacey",1977-12-09,S,F,30000,0,0,Partial College,Clerical,0,1,"61, rue Mazagran",2007-08-18,0-1 Miles,Paris,75,Seine (Paris),France
12515,Shelby,Bailey,"Bailey, Shelby",1977-06-03,S,F,30000,0,0,Partial College,Clerical,1,1,"111, rue des Pyrenees",2008-01-25,2-5 Miles,Roubaix,59,Nord,France
12516,Shawna,Chander,"Chander, Shawna",1977-05-27,S,F,30000,0,0,Partial College,Clerical,0,1,Buergermeister-ulrich-str 888,2008-06-18,2-5 Miles,Frankfurt am Main,HH,Hamburg,Germany
12517,Alexa,Watson,"Watson, Alexa",1977-08-25,S,F,30000,0,0,Partial College,Clerical,0,1,Residenz Straße 98,2008-04-21,2-5 Miles,Kassel,HE,Hessen,Germany
12518,Jacquelyn,Dominguez,"Dominguez, Jacquelyn",1977-09-27,S,F,30000,0,0,Partial College,Clerical,0,1,Werftstr 544,2008-02-02,2-5 Miles,Solingen,NW,Nordrhein-Westfalen,Germany
12519,Casey,Gutierrez,"Gutierrez, Casey",1977-12-17,S,M,30000,0,0,Partial College,Clerical,0,1,2035 Emmons Canyon Lane,2007-11-12,0-1 Miles,Peterborough,ENG,England,United Kingdom
12520,Seth,Jackson,"Jackson, Seth",1976-11-25,S,M,20000,0,0,High School,Manual,0,1,"9, avenue de l´ Union Centrale",2006-02-02,2-5 Miles,Saint Germain en Laye,78,Yveline,France
12521,Meredith,Dominguez,"Dominguez, Meredith",1975-01-12,S,F,10000,0,0,Partial High School,Manual,0,2,Kurfürstenstr 74,2007-04-08,0-1 Miles,Offenbach,SL,Saarland,Germany
12522,Brandy,Sanchez,"Sanchez, Brandy",1976-09-07,S,F,20000,0,0,High School,Manual,0,1,"882, place du Tertre",2006-02-24,1-2 Miles,Pantin,93,Seine Saint Denis,France
12523,Steve,Wagner,"Wagner, Steve",1976-12-03,S,M,20000,0,0,High School,Manual,0,1,"8188, chaussée de Tournai",2006-02-28,2-5 Miles,Paris,75,Seine (Paris),France
12524,Kate,Shan,"Shan, Kate",1975-01-24,S,F,30000,0,0,Partial College,Clerical,1,1,"312, rue Villedo",2007-12-15,2-5 Miles,Les Ulis,91,Essonne,France
12525,Chelsea,Rodriguez,"Rodriguez, Chelsea",1975-04-28,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,5444 Bohon Circle,2007-11-26,1-2 Miles,Esher-Molesey,ENG,England,United Kingdom
12526,Michele,Suarez,"Suarez, Michele",1975-05-19,M,F,40000,1,1,Bachelors,Skilled Manual,1,0,5549 Bluejay Dr.,2007-01-11,0-1 Miles,London,ENG,England,United Kingdom
12527,José,Rodriguez,"Rodriguez, José",1959-11-24,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,1686 Willow Drive,2008-06-19,0-1 Miles,Burbank,CA,California,United States
12528,Devin,Wilson,"Wilson, Devin",1959-03-02,S,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,5958 Meadow Glen Way,2008-02-29,1-2 Miles,Spokane,WA,Washington,United States
12529,Isaiah,Allen,"Allen, Isaiah",1959-10-11,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,3476 Sunset Meadows,2008-07-22,1-2 Miles,Berkeley,CA,California,United States
12530,Isabel,Coleman,"Coleman, Isabel",1972-05-26,S,F,40000,4,4,Partial College,Clerical,1,2,6398 Haviland Place,2007-08-19,0-1 Miles,Shawnee,BC,British Columbia,Canada
12531,Autumn,Xu,"Xu, Autumn",1972-07-03,S,F,40000,4,4,Partial College,Clerical,1,2,2219 Dewing Avenue,2007-09-19,0-1 Miles,Beaverton,OR,Oregon,United States
12532,Jose,Carter,"Carter, Jose",1973-03-09,M,M,50000,0,0,Graduate Degree,Skilled Manual,1,0,4420 Tuolumne St.,2008-03-29,0-1 Miles,Metchosin,BC,British Columbia,Canada
12533,Luis,Washington,"Washington, Luis",1940-11-07,M,M,170000,1,2,Graduate Degree,Management,1,4,5351 Maryland Drive,2007-08-05,0-1 Miles,Walla Walla,WA,Washington,United States
12534,Katie,Shan,"Shan, Katie",1962-06-15,M,F,10000,1,0,Graduate Degree,Manual,1,0,"11, quai de l´ Iton",2008-03-11,0-1 Miles,Saint Ouen,17,Charente-Maritime,France
12535,Clifford,Kapoor,"Kapoor, Clifford",1962-02-18,S,M,10000,1,0,Bachelors,Manual,1,0,Postenweg 4642,2008-03-21,0-1 Miles,Solingen,NW,Nordrhein-Westfalen,Germany
12536,Javier,Dominguez,"Dominguez, Javier",1961-06-17,M,M,10000,1,0,Bachelors,Manual,1,0,Buergermeister-ulrich-str 6,2008-05-24,0-1 Miles,Solingen,NW,Nordrhein-Westfalen,Germany
12537,Terrence,Luo,"Luo, Terrence",1961-03-18,M,M,10000,1,0,Bachelors,Manual,1,0,"851, rue Henri Gagnon",2007-12-26,0-1 Miles,Paris,75,Seine (Paris),France
12538,Paula,Blanco,"Blanco, Paula",1961-08-21,M,F,20000,1,0,Graduate Degree,Clerical,1,0,Marketplatz 7935,2007-11-28,0-1 Miles,Berlin,SL,Saarland,Germany
12539,Marc,Dominguez,"Dominguez, Marc",1935-05-26,S,M,20000,1,0,Graduate Degree,Clerical,1,0,"1994, rue des Pyrenees",2008-06-02,0-1 Miles,Orly,94,Val de Marne,France
12540,Levi,Sara,"Sara, Levi",1936-09-06,M,M,30000,1,0,Graduate Degree,Clerical,1,0,9527 Onley Dr.,2007-09-03,0-1 Miles,Peterborough,ENG,England,United Kingdom
12541,Jonathan,Zhang,"Zhang, Jonathan",1962-10-04,M,M,30000,4,0,Graduate Degree,Clerical,1,0,"47, impasse Ste-Madeleine",2007-12-17,0-1 Miles,Drancy,93,Seine Saint Denis,France
12542,Preston,Patel,"Patel, Preston",1962-06-27,M,M,30000,4,0,Graduate Degree,Clerical,1,0,"835, avenue des Laurentides",2008-07-14,0-1 Miles,Paris,75,Seine (Paris),France
12543,Ruben,Alvarez,"Alvarez, Ruben",1958-01-20,M,M,10000,1,0,Bachelors,Manual,1,0,"8, rue de la Comédie",2007-11-05,0-1 Miles,Verrieres Le Buisson,91,Essonne,France
12544,Bruce,Jordan,"Jordan, Bruce",1958-03-27,M,M,10000,1,0,Bachelors,Manual,1,0,Heiderplatz 948,2008-06-23,0-1 Miles,Kiel,SL,Saarland,Germany
12545,Marc,Ruiz,"Ruiz, Marc",1957-03-04,M,M,10000,1,0,Partial College,Manual,1,0,9963 Pacific,2008-01-28,0-1 Miles,Berks,ENG,England,United Kingdom
12546,Clarence,Andersen,"Andersen, Clarence",1956-11-16,S,M,20000,1,0,Bachelors,Clerical,1,0,Knaackstr 442,2007-04-09,0-1 Miles,Mühlheim,HH,Hamburg,Germany
12547,Bradley,Nara,"Nara, Bradley",1956-10-28,M,M,20000,1,0,Bachelors,Clerical,1,0,"2, avenue des Champs-Elysées",2006-02-14,0-1 Miles,Les Ulis,91,Essonne,France
12548,Alexandra,Collins,"Collins, Alexandra",1955-02-07,S,F,10000,2,0,Partial College,Manual,1,0,Pflugstr 85,2007-04-19,0-1 Miles,Bottrop,NW,Nordrhein-Westfalen,Germany
12549,Donna,Xie,"Xie, Donna",1955-02-07,S,F,10000,2,0,Partial College,Manual,1,1,"3398, avenue de l´Europe",2006-02-18,0-1 Miles,Paris,75,Seine (Paris),France
12550,Austin,Diaz,"Diaz, Austin",1954-10-03,M,M,10000,2,0,Partial College,Manual,1,1,416 Tupelo Drive,2007-12-15,0-1 Miles,Oxford,ENG,England,United Kingdom
12551,Julio,Ramos,"Ramos, Julio",1937-12-03,M,M,20000,1,0,Bachelors,Clerical,1,0,7053 Laurel Dr.,2008-02-10,0-1 Miles,London,ENG,England,United Kingdom
12552,Bruce,Torres,"Torres, Bruce",1938-09-12,M,M,20000,1,0,Bachelors,Clerical,1,0,"1, rue Ste-Honoré",2008-04-15,0-1 Miles,Saint Ouen,41,Loir et Cher,France
12553,Toni,Fernandez,"Fernandez, Toni",1938-09-23,M,F,20000,1,0,Bachelors,Clerical,1,0,"8, rue des Ecoles",2007-11-12,0-1 Miles,Suresnes,92,Hauts de Seine,France
12554,Barry,Rodriguez,"Rodriguez, Barry",1938-03-02,M,M,30000,1,0,Graduate Degree,Clerical,1,0,2624 Pome Court,2008-01-28,0-1 Miles,Cambridge,ENG,England,United Kingdom
12555,Edgar,Malhotra,"Malhotra, Edgar",1939-02-02,M,M,10000,2,0,Bachelors,Clerical,1,1,"2, rue de Cambrai",2008-03-06,2-5 Miles,Roubaix,59,Nord,France
12556,Manuel,Kapoor,"Kapoor, Manuel",1939-08-12,M,M,10000,2,0,Bachelors,Clerical,1,1,Residenz Straße 244,2008-05-30,2-5 Miles,Werne,NW,Nordrhein-Westfalen,Germany
12557,Phillip,Lopez,"Lopez, Phillip",1940-06-24,M,M,10000,2,0,Bachelors,Clerical,1,1,"100, rue Descartes",2007-11-08,2-5 Miles,Boulogne-Billancourt,92,Hauts de Seine,France
12558,Amanda,Evans,"Evans, Amanda",1940-09-07,M,F,20000,1,0,Bachelors,Clerical,1,0,Parise Straße 1551,2008-03-05,0-1 Miles,Bottrop,NW,Nordrhein-Westfalen,Germany
12559,Emmanuel,Lopez,"Lopez, Emmanuel",1940-11-01,M,M,20000,1,0,Bachelors,Clerical,1,0,1019 Mt. Davidson Court,2007-01-24,0-1 Miles,London,ENG,England,United Kingdom
12560,Mandy,Gao,"Gao, Mandy",1940-01-01,M,F,20000,1,0,Bachelors,Clerical,1,0,7398 Winter Lane,2007-01-16,0-1 Miles,London,ENG,England,United Kingdom
12561,Trisha,Lin,"Lin, Trisha",1941-07-19,S,F,10000,2,0,Partial College,Manual,1,1,"91, rue de Maubeuge",2006-03-28,0-1 Miles,Bobigny,93,Seine Saint Denis,France
12562,Kristina,Chandra,"Chandra, Kristina",1941-12-11,M,F,10000,2,0,Partial College,Manual,1,1,"22, rue de Longchamp",2007-09-15,2-5 Miles,Paris,75,Seine (Paris),France
12563,Alejandro,Lin,"Lin, Alejandro",1941-04-11,M,M,30000,1,0,Bachelors,Clerical,1,0,9420 Blizzard Ave.,2008-01-02,0-1 Miles,Cheltenham,ENG,England,United Kingdom
12564,Marshall,Yang,"Yang, Marshall",1941-03-09,M,M,30000,1,0,Bachelors,Clerical,1,0,4827 Seawind Dr.,2007-09-08,0-1 Miles,London,ENG,England,United Kingdom
12565,Kendra,Gutierrez,"Gutierrez, Kendra",1942-07-03,M,F,10000,3,0,Partial College,Manual,1,1,"2, place Beaubernard",2008-04-07,0-1 Miles,Paris,75,Seine (Paris),France
12566,Omar,Yang,"Yang, Omar",1942-05-03,M,M,30000,1,0,Bachelors,Clerical,1,0,4970 B Way,2007-12-02,0-1 Miles,London,ENG,England,United Kingdom
12567,Carmen,Arthur,"Arthur, Carmen",1942-02-18,M,F,30000,1,0,Bachelors,Clerical,1,0,3748 Moss Hollow Court,2007-08-15,0-1 Miles,Newcastle upon Tyne,ENG,England,United Kingdom
12568,Stacey,Ye,"Ye, Stacey",1942-06-16,M,F,30000,1,0,Bachelors,Clerical,1,0,9015 Denkinger Court,2007-08-17,0-1 Miles,Stoke-on-Trent,ENG,England,United Kingdom
12569,Kristin,Rai,"Rai, Kristin",1942-03-19,M,F,40000,1,0,Graduate Degree,Clerical,1,0,4289 Wellington Avenue,2008-01-22,0-1 Miles,Warrington,ENG,England,United Kingdom
12570,Casey,Munoz,"Munoz, Casey",1980-05-16,S,M,10000,0,0,Partial College,Manual,0,1,9324 Youngsdale Drive,2006-07-05,0-1 Miles,Brisbane,QLD,Queensland,Australia
12571,Jennifer,Green,"Green, Jennifer",1980-05-19,M,F,10000,0,0,Partial College,Manual,0,1,4070 Lacorso Drive,2006-07-01,0-1 Miles,Coffs Harbour,NSW,New South Wales,Australia
12572,Alisha,Chander,"Chander, Alisha",1980-05-27,S,F,10000,0,0,Partial College,Manual,0,1,422 Quartermaster,2006-07-25,2-5 Miles,Findon,SA,South Australia,Australia
12573,Grant,Rai,"Rai, Grant",1980-02-23,S,M,10000,0,0,Partial College,Manual,0,1,820 Dobrich Circle,2006-07-11,0-1 Miles,Lavender Bay,NSW,New South Wales,Australia
12574,Derek,Raje,"Raje, Derek",1980-02-11,S,M,10000,0,0,Partial College,Manual,0,1,2742 Cincerto Circle,2006-07-18,0-1 Miles,Silverwater,NSW,New South Wales,Australia
12575,Jaclyn,Shen,"Shen, Jaclyn",1979-09-12,S,F,10000,0,0,Partial College,Manual,0,1,6131 Orangewood Court,2006-07-18,0-1 Miles,Wollongong,NSW,New South Wales,Australia
12576,Walter,Dominguez,"Dominguez, Walter",1979-03-14,S,M,10000,0,0,Partial College,Manual,0,1,3578 Courthouse Drive,2006-07-07,2-5 Miles,Melbourne,VIC,Victoria,Australia
12577,Francis,Sanz,"Sanz, Francis",1979-08-20,S,M,10000,0,0,Partial College,Manual,1,1,3492 Broadway Street,2006-08-18,2-5 Miles,Lane Cove,NSW,New South Wales,Australia
12578,Gavin,Perry,"Perry, Gavin",1980-02-28,S,M,10000,0,0,Partial College,Manual,0,1,5869 Sierra Ridge,2006-08-17,0-1 Miles,Cranbourne,VIC,Victoria,Australia
12579,Lydia,Sanchez,"Sanchez, Lydia",1978-09-10,S,F,10000,0,0,Partial College,Manual,1,1,480 W. Holly Drive,2006-08-18,2-5 Miles,Springwood,NSW,New South Wales,Australia
12580,Cedric,She,"She, Cedric",1978-09-08,S,M,10000,0,0,Partial College,Manual,1,1,4634 St. Paul Way,2006-08-17,2-5 Miles,South Melbourne,VIC,Victoria,Australia
12581,Kristina,Fernandez,"Fernandez, Kristina",1978-03-11,S,F,10000,0,0,Partial College,Manual,0,1,2595 Worth Ct.,2006-08-30,0-1 Miles,Melton,VIC,Victoria,Australia
12582,Carmen,Sara,"Sara, Carmen",1977-03-25,S,F,10000,0,0,High School,Manual,0,2,5030 Blue Ridge Dr.,2008-02-01,0-1 Miles,Springwood,NSW,New South Wales,Australia
12583,Tyrone,Ortega,"Ortega, Tyrone",1976-08-07,S,M,10000,1,1,High School,Manual,0,0,332 West Slough Rd,2006-08-31,2-5 Miles,Newcastle,NSW,New South Wales,Australia
12584,Brittney,Ma,"Ma, Brittney",1976-07-04,S,F,10000,1,1,High School,Manual,0,0,4844 Waterfall Way,2006-08-13,2-5 Miles,Townsville,QLD,Queensland,Australia
12585,Ian,Martinez,"Martinez, Ian",1979-06-24,M,M,10000,1,1,High School,Manual,1,0,6422 Vista Diablo,2006-08-31,2-5 Miles,Hobart,TAS,Tasmania,Australia
12586,Kellie,Hernandez,"Hernandez, Kellie",1979-04-24,S,F,10000,1,1,High School,Manual,0,0,8248 N. Ranchford Court,2006-08-06,1-2 Miles,Townsville,QLD,Queensland,Australia
12587,Danny,Travers,"Travers, Danny",1978-08-20,S,M,20000,0,0,Bachelors,Clerical,1,0,6908 Woodchuck Pl.,2008-05-06,0-1 Miles,Milsons Point,NSW,New South Wales,Australia
12588,Tracy,Chande,"Chande, Tracy",1977-07-25,S,F,10000,1,1,High School,Manual,0,0,9548 Jomar Drive,2006-08-01,1-2 Miles,Milsons Point,NSW,New South Wales,Australia
12589,Ruben,Rodriguez,"Rodriguez, Ruben",1977-05-17,M,M,20000,0,0,Partial College,Manual,1,0,3923 Dew Drop Circle,2006-08-22,0-1 Miles,Melbourne,VIC,Victoria,Australia
12590,Mario,Chander,"Chander, Mario",1943-05-27,S,M,30000,1,0,Bachelors,Clerical,1,0,1296 Banyan Way,2008-04-15,0-1 Miles,Newcastle upon Tyne,ENG,England,United Kingdom
12591,Meredith,Madan,"Madan, Meredith",1961-04-21,M,F,30000,4,0,Graduate Degree,Clerical,1,0,Zollstr 68,2008-02-06,0-1 Miles,Berlin,HE,Hessen,Germany
12592,Amy,Li,"Li, Amy",1961-07-20,M,F,30000,4,0,Graduate Degree,Clerical,1,0,2862 Pinehurst Court,2007-12-29,0-1 Miles,Birmingham,ENG,England,United Kingdom
12593,Benjamin,Zhang,"Zhang, Benjamin",1961-05-03,S,M,30000,4,0,Graduate Degree,Clerical,1,0,7980 Los Gatos Court,2007-08-22,0-1 Miles,Bury,ENG,England,United Kingdom
12594,Sandra,Gao,"Gao, Sandra",1961-02-16,M,F,30000,4,0,Graduate Degree,Clerical,1,0,1121 Ferry Street,2008-05-28,0-1 Miles,Cambridge,ENG,England,United Kingdom
12595,Mathew,Blanco,"Blanco, Mathew",1961-06-19,S,M,30000,3,0,Graduate Degree,Clerical,1,0,3332 Walnut Blvd.,2007-09-09,0-1 Miles,London,ENG,England,United Kingdom
12596,Armando,Romero,"Romero, Armando",1961-01-14,M,M,30000,3,0,Graduate Degree,Clerical,1,0,7390 Pinehurst Court,2008-03-27,0-1 Miles,Milton Keynes,ENG,England,United Kingdom
12597,Franklin,Zhang,"Zhang, Franklin",1960-06-02,M,M,20000,1,1,Partial College,Manual,1,0,4192 East 39th Street,2008-02-05,2-5 Miles,Kirkby,ENG,England,United Kingdom
12598,Alexandra,Bryant,"Bryant, Alexandra",1960-02-02,M,F,30000,3,0,Graduate Degree,Clerical,1,0,7527 Eola,2008-02-05,0-1 Miles,Stoke-on-Trent,ENG,England,United Kingdom
12599,Jillian,Fernandez,"Fernandez, Jillian",1959-12-11,M,F,20000,2,0,Partial College,Manual,1,1,9426 Georgia Street,2007-02-18,0-1 Miles,Berks,ENG,England,United Kingdom
12600,Larry,Romero,"Romero, Larry",1958-04-03,M,M,30000,1,0,Graduate Degree,Clerical,1,0,Heiderplatz 918,2008-03-11,0-1 Miles,Eilenburg,BB,Brandenburg,Germany
12601,Randy,Zhang,"Zhang, Randy",1960-08-13,M,M,30000,3,0,Graduate Degree,Clerical,1,0,1098 Lawton Street,2008-03-01,0-1 Miles,Peterborough,ENG,England,United Kingdom
12602,Francisco,Srini,"Srini, Francisco",1960-10-26,M,M,30000,3,0,Graduate Degree,Clerical,1,0,792 Greendell Rd.,2007-08-24,0-1 Miles,London,ENG,England,United Kingdom
12603,Cole,Reed,"Reed, Cole",1960-02-19,S,M,30000,3,0,Bachelors,Clerical,1,0,117 Marvello Lane,2007-10-08,0-1 Miles,Peterborough,ENG,England,United Kingdom
12604,Nathan,Lee,"Lee, Nathan",1960-03-18,M,M,30000,3,0,Bachelors,Clerical,1,0,Wallstr 834,2007-12-01,0-1 Miles,Darmstadt,HE,Hessen,Germany
12605,Carol,Cooper,"Cooper, Carol",1960-08-06,M,F,30000,3,0,Bachelors,Clerical,1,0,Alderweg 6246,2007-11-13,0-1 Miles,Saarlouis,SL,Saarland,Germany
12606,Arthur,Van,"Van, Arthur",1960-04-20,M,M,40000,3,0,Graduate Degree,Clerical,1,0,"66, rue Georges-Clémenceau",2008-03-06,0-1 Miles,Roubaix,59,Nord,France
12607,Tamara,Zhu,"Zhu, Tamara",1960-09-22,M,F,40000,3,0,Graduate Degree,Clerical,1,0,"570, avenue de Malakoff",2006-03-04,0-1 Miles,Verrieres Le Buisson,91,Essonne,France
12608,Brett,Sanchez,"Sanchez, Brett",1959-11-09,M,M,30000,0,0,Bachelors,Clerical,1,0,3260 Fountainhead Court,2007-02-09,0-1 Miles,Bury,ENG,England,United Kingdom
12609,Linda,Carlson,"Carlson, Linda",1959-09-20,M,F,30000,0,0,Bachelors,Clerical,1,0,6696 Adria Drive,2007-02-09,0-1 Miles,Watford,ENG,England,United Kingdom
12610,Wendy,Gutierrez,"Gutierrez, Wendy",1958-09-06,M,F,30000,1,0,Bachelors,Clerical,1,0,3443 Centennial Way,2008-01-09,0-1 Miles,York,ENG,England,United Kingdom
12611,Manuel,Sara,"Sara, Manuel",1970-04-11,S,M,20000,0,0,Partial College,Manual,1,1,878 Rancho View Drive,2008-01-02,2-5 Miles,Watford,ENG,England,United Kingdom
12612,Shannon,Torres,"Torres, Shannon",1969-06-06,S,M,10000,2,2,High School,Manual,1,0,7485 Las Palmas,2007-02-16,0-1 Miles,Birmingham,ENG,England,United Kingdom
12613,Joel,Prasad,"Prasad, Joel",1970-09-03,M,M,30000,0,0,Bachelors,Clerical,1,0,"15, rue de Cambrai",2006-03-02,0-1 Miles,Saint-Denis,93,Seine Saint Denis,France
12614,Lance,Gill,"Gill, Lance",1970-06-14,S,M,30000,0,0,Bachelors,Clerical,1,0,"2, rue Georges-Clémenceau",2006-03-23,0-1 Miles,Versailles,78,Yveline,France
12615,Nathan,Hill,"Hill, Nathan",1969-02-20,S,M,10000,2,2,High School,Manual,1,1,7282 Michele Drive,2007-02-11,0-1 Miles,Leeds,ENG,England,United Kingdom
12616,Kelsey,Tang,"Tang, Kelsey",1969-10-12,S,F,20000,0,0,Partial College,Manual,0,1,Heiderplatz 948,2007-11-21,0-1 Miles,München,HE,Hessen,Germany
12617,Jake,Ma,"Ma, Jake",1969-10-05,M,M,20000,0,0,Partial College,Manual,0,1,Hansaallee 6,2008-01-19,1-2 Miles,Hannover,NW,Nordrhein-Westfalen,Germany
12618,Dawn,Lal,"Lal, Dawn",1969-06-23,M,F,30000,0,0,Bachelors,Clerical,1,0,"10571, rue de Varenne",2006-03-06,0-1 Miles,Lieusaint,77,Seine et Marne,France
12619,Priscilla,Rai,"Rai, Priscilla",1969-08-07,M,F,40000,0,0,Graduate Degree,Clerical,1,0,7112 Thistle Court,2007-02-05,0-1 Miles,Oxford,ENG,England,United Kingdom
12620,Maurice,Lal,"Lal, Maurice",1969-04-17,M,M,40000,0,0,Graduate Degree,Clerical,1,0,"9967, quai de Grenelle",2006-03-23,0-1 Miles,Villeneuve-d'Ascq,59,Nord,France
12621,Barry,Martinez,"Martinez, Barry",1969-12-12,M,M,40000,0,0,Graduate Degree,Clerical,1,0,"295, avenue de la Gare",2006-03-28,0-1 Miles,Paris,75,Seine (Paris),France
12622,Micheal,Rubio,"Rubio, Micheal",1969-04-10,M,M,40000,0,0,Graduate Degree,Skilled Manual,1,0,360 Vista Way,2007-02-20,0-1 Miles,London,ENG,England,United Kingdom
12623,Jesse,Sanchez,"Sanchez, Jesse",1952-07-18,M,M,10000,3,0,Partial College,Manual,0,2,2055 Fountain Road,2007-02-25,0-1 Miles,Newcastle upon Tyne,ENG,England,United Kingdom
12624,Jamie,Xu,"Xu, Jamie",1952-10-02,M,F,20000,2,0,Partial College,Manual,1,1,Bundesallee 44,2007-04-18,2-5 Miles,Frankfurt am Main,HH,Hamburg,Germany
12625,Carly,Andersen,"Andersen, Carly",1952-06-26,M,F,20000,2,0,Partial College,Manual,1,1,"60bis, rue des Peupliers",2008-03-07,0-1 Miles,Colomiers,31,Garonne (Haute),France
12626,Cassie,Lal,"Lal, Cassie",1951-05-03,M,F,20000,2,0,Partial College,Manual,1,1,4535 Walnut Blvd.,2008-05-11,1-2 Miles,London,ENG,England,United Kingdom
12627,Leah,Zheng,"Zheng, Leah",1968-01-04,S,F,20000,1,1,Partial College,Manual,0,0,1206 San Simeon Drive,2007-10-23,0-1 Miles,London,ENG,England,United Kingdom
12628,Arturo,Ma,"Ma, Arturo",1968-11-04,M,M,20000,1,1,Partial College,Manual,1,0,"2408, rue Maillard",2008-01-08,2-5 Miles,Colomiers,31,Garonne (Haute),France
12629,Russell,Nara,"Nara, Russell",1968-12-26,S,M,20000,1,1,Partial College,Manual,0,0,Hüttenstr 295,2008-05-19,0-1 Miles,Hamburg,HH,Hamburg,Germany
12630,Kevin,Simmons,"Simmons, Kevin",1954-09-22,M,M,80000,4,2,Partial College,Professional,1,1,4060 Roundtree Court,2007-02-10,10+ Miles,Gateshead,ENG,England,United Kingdom
12631,Clarence,Gao,"Gao, Clarence",1944-05-17,S,M,70000,5,1,High School,Professional,1,2,"1, rue Pierre-Demoulin",2006-04-27,10+ Miles,Paris,75,Seine (Paris),France
12632,Bonnie,Nath,"Nath, Bonnie",1944-08-18,M,F,80000,5,0,Bachelors,Management,1,2,"1, boulevard Beau Marchais",2006-04-14,2-5 Miles,Sèvres,92,Hauts de Seine,France
